Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Category,Outlet_Years,sales
FDJ07,7.26,Low Fat,0.014482278000000001,Meat,118.115,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDP32,6.65,Low Fat,0.08780578800000001,Fruits and Vegetables,126.7678,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDV59,13.35,Low Fat,0.048027043,Breads,218.9166,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDP60,17.35,Low Fat,0.055908268,Baking Goods,99.8016,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDE32,"",Low Fat,0.048522793,Fruits and Vegetables,39.6506,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
FDK26,5.46,Regular,0.032359413,Canned,187.424,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDW28,18.25,Low Fat,0.088807455,Frozen Foods,197.3452,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDP56,8.185,Low Fat,0.046556408,Fruits and Vegetables,47.7692,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDT25,7.5,Low Fat,0.050750977,Canned,122.2072,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDQ12,12.65,Low Fat,0.035404052000000005,Baking Goods,230.601,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDR60,14.3,Low Fat,0.13039045800000001,Baking Goods,77.2328,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDZ10,17.85,Low Fat,0.074422769,Snack Foods,128.002,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDM13,6.425,Low Fat,0.10574254400000001,Breakfast,130.5626,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDF26,6.825,Regular,0.046729335999999996,Canned,153.4998,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDN02,"",Low Fat,0.07347023400000001,Canned,205.3638,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
NCI30,20.25,Low Fat,0.058886477,Household,245.546,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,<=2k
NCJ31,19.2,Low Fat,0.18293775,Others,243.0196,OUT049,Medium,Tier 1,Supermarket Type1,Non-Consumable,14,>2k
NCQ54,17.7,Low Fat,0.020993364,Household,166.8474,OUT010,"",Tier 3,Grocery Store,Non-Consumable,15,<=2k
FDB02,9.695,Regular,0.029223423999999998,Canned,175.437,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDC02,"",Low Fat,0.068489201,Canned,259.3278,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDA11,7.75,Low Fat,0.043326511,Baking Goods,95.6436,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
DRI23,"",Low Fat,0.136532569,Hard Drinks,159.6578,OUT027,Medium,Tier 3,Supermarket Type3,Drinks,28,>2k
FDE04,19.75,Regular,0.018051091000000002,Frozen Foods,179.86599999999999,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDW38,5.325,Regular,0.23212188,Dairy,55.5298,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDG46,"",Regular,0.057620562,Snack Foods,115.4518,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
NCJ05,"",Low Fat,0.045865089000000005,Health and Hygiene,152.3682,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,>2k
FDU01,"",Regular,0.021002171,Canned,185.1924,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDY11,6.71,Regular,0.029727657,Baking Goods,66.6142,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDX60,14.35,Low Fat,0.080527065,Baking Goods,79.296,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
NCN29,15.2,Low Fat,0.0,Health and Hygiene,47.8034,OUT049,Medium,Tier 1,Supermarket Type1,Non-Consumable,14,<=2k
FDT07,5.82,Regular,0.0,Fruits and Vegetables,256.633,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDI21,5.59,Regular,0.056833394,Snack Foods,61.9168,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDI41,18.5,Regular,0.06225692099999999,Frozen Foods,148.0418,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDE10,"",Regular,0.08951254199999999,Snack Foods,133.1626,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDQ28,14.0,Regular,0.060427062000000004,Frozen Foods,153.5656,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDY32,7.605,Low Fat,0.216323008,Fruits and Vegetables,165.021,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
NCK05,"",Low Fat,0.135612397,Health and Hygiene,61.1536,OUT019,Small,Tier 1,Grocery Store,Non-Consumable,28,<=2k
FDH12,9.6,Low Fat,0.08512595099999999,Baking Goods,107.12799999999999,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDJ27,17.7,Regular,0.12256541300000001,Meat,103.8674,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
DRL35,15.7,Low Fat,0.0,Hard Drinks,43.376999999999995,OUT010,"",Tier 3,Grocery Store,Drinks,15,<=2k
NCY29,13.65,Low Fat,0.077670981,Health and Hygiene,55.093,OUT017,"",Tier 2,Supermarket Type1,Non-Consumable,6,<=2k
FDC21,14.6,Regular,0.043201813,Fruits and Vegetables,110.1254,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDM33,15.6,Low Fat,0.088215871,Snack Foods,220.1798,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
DRJ39,20.25,Low Fat,0.036295834,Dairy,217.5482,OUT013,High,Tier 3,Supermarket Type1,Drinks,26,<=2k
FDB22,8.02,Low Fat,0.18652881899999998,Snack Foods,151.9998,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDC32,18.35,Low Fat,0.099026525,Fruits and Vegetables,93.8462,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDD02,16.6,Low Fat,0.0,Canned,118.8124,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDL28,10.0,Regular,0.063162608,Frozen Foods,228.6668,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDL39,16.1,Regular,0.063429818,Dairy,179.4318,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDV37,13.0,Regular,0.139785104,Canned,196.2426,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDA28,16.1,Regular,0.04807227,Frozen Foods,126.5362,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDL04,19.0,Low Fat,0.11209743300000001,Frozen Foods,105.5622,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDR10,17.6,Low Fat,0.010037996,Snack Foods,163.5552,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDA39,6.32,Low Fat,0.012789884,Meat,39.1822,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDR15,9.3,Regular,0.033431669,Meat,153.1314,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDQ40,11.1,Regular,0.03623131,Frozen Foods,175.0712,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
DRG23,"",Low Fat,0.086360962,Hard Drinks,151.2682,OUT027,Medium,Tier 3,Supermarket Type3,Drinks,28,>2k
FDU36,6.15,Low Fat,0.046232445,Baking Goods,99.4384,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDF47,20.85,Low Fat,0.097618234,Starchy Foods,223.9746,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDH14,17.1,Regular,0.046808552999999996,Canned,141.4838,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDO45,13.15,Regular,0.03810738,Snack Foods,86.3856,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDK60,16.5,Regular,0.093846532,Baking Goods,95.7068,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDS43,11.65,Low Fat,0.040744057,Fruits and Vegetables,185.924,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDN44,13.15,Low Fat,0.022831052,Fruits and Vegetables,160.292,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDS34,19.35,Regular,0.07687841599999999,Snack Foods,113.9518,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDU20,19.35,Regular,0.021501067000000002,Fruits and Vegetables,122.2098,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDP44,16.5,Regular,0.07964724,Fruits and Vegetables,101.4332,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDC02,21.35,Low Fat,0.068809463,Canned,258.5278,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDT56,16.0,Regular,0.115570552,Fruits and Vegetables,57.5246,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
NCA06,20.5,Low Fat,0.14316437099999998,Household,34.919000000000004,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,<=2k
FDE04,19.75,Regular,0.018008071,Frozen Foods,180.46599999999998,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
NCX06,17.6,Low Fat,0.015775777,Household,179.1976,OUT017,"",Tier 2,Supermarket Type1,Non-Consumable,6,>2k
FDX49,4.615,Regular,0.102407778,Canned,234.33,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
DRM59,5.88,Low Fat,0.0036067259999999998,Hard Drinks,154.1998,OUT018,Medium,Tier 3,Supermarket Type2,Drinks,4,<=2k
FDJ34,11.8,Regular,0.093801337,Snack Foods,126.0704,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDP60,17.35,Low Fat,0.0,Baking Goods,101.9016,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDI07,12.35,Regular,0.033760862,Meat,196.9426,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDV07,"",Low Fat,0.031131455,Fruits and Vegetables,111.0228,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDH41,9.0,Low Fat,0.082177842,Frozen Foods,214.1534,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
NCB31,6.235,Low Fat,0.118858866,Household,263.291,OUT049,Medium,Tier 1,Supermarket Type1,Non-Consumable,14,>2k
FDW34,9.6,Low Fat,0.0,Snack Foods,244.817,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDX45,16.75,Low Fat,0.105448901,Snack Foods,156.16299999999998,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDH14,17.1,Regular,0.046881328,Canned,141.3838,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDF26,6.825,Regular,0.078057026,Canned,154.5998,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDU24,6.78,Regular,0.140955857,Baking Goods,92.212,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDX11,16.0,Regular,0.107186944,Baking Goods,181.9634,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDF35,15.0,Low Fat,0.15396020900000001,Starchy Foods,105.9938,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
NCC43,7.39,Low Fat,0.093160853,Household,251.3066,OUT018,Medium,Tier 3,Supermarket Type2,Non-Consumable,4,<=2k
FDG29,17.6,Low Fat,0.05629192,Frozen Foods,42.5454,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDS44,12.65,Regular,0.15604396,Fruits and Vegetables,239.6538,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDZ10,17.85,Low Fat,0.044463490999999994,Snack Foods,127.102,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDC52,11.15,Regular,0.00827301,Dairy,150.4708,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
DRL35,15.7,Low Fat,0.030697825,Hard Drinks,42.876999999999995,OUT035,Small,Tier 2,Supermarket Type1,Drinks,9,<=2k
NCP55,14.65,Low Fat,0.0,Others,56.4614,OUT010,"",Tier 3,Grocery Store,Non-Consumable,15,<=2k
FDV38,"",Low Fat,0.101281,Dairy,55.0956,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDL44,18.25,Low Fat,0.012300013,Fruits and Vegetables,160.4894,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDZ47,20.7,Regular,0.0,Baking Goods,98.7042,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDT45,15.85,Low Fat,0.057313443,Snack Foods,53.3956,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDN23,6.575,Regular,0.075625152,Breads,145.7444,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
NCP43,17.75,Low Fat,0.030568919,Others,177.86599999999999,OUT045,"",Tier 2,Supermarket Type1,Non-Consumable,11,>2k
DRJ24,"",Low Fat,0.19842484100000002,Soft Drinks,185.2924,OUT019,Small,Tier 1,Grocery Store,Drinks,28,<=2k
FDA02,"",Regular,0.029578726,Dairy,143.5786,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDH33,"",Low Fat,0.213125482,Snack Foods,44.9428,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDF56,16.7,Regular,0.120137953,Fruits and Vegetables,181.2976,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
NCN26,10.85,Low Fat,0.028679893999999997,Household,115.1808,OUT046,Small,Tier 1,Supermarket Type1,Non-Consumable,16,>2k
FDD22,10.0,Low Fat,0.09980462300000001,Snack Foods,113.7544,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDU15,13.65,Regular,0.044526443,Meat,37.9532,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDB41,19.0,Regular,0.162882227,Frozen Foods,46.8718,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDZ35,9.6,Regular,0.022404492999999998,Breads,102.499,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDT60,12.0,Low Fat,0.075975642,Baking Goods,124.1388,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDE51,5.925,Regular,0.09644909,Dairy,43.8086,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
NCQ06,13.0,Low Fat,0.041816615,Household,254.5014,OUT035,Small,Tier 2,Supermarket Type1,Non-Consumable,9,>2k
FDS28,8.18,Regular,0.08286768900000001,Frozen Foods,58.5588,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDH32,12.8,Low Fat,0.076214289,Fruits and Vegetables,96.541,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDW37,19.2,Low Fat,0.12430196800000001,Canned,89.7488,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDY33,14.5,Regular,0.09720112800000001,Snack Foods,159.4262,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDF17,5.19,Low Fat,0.042861968,Frozen Foods,196.81099999999998,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDG56,13.3,Regular,0.0713931,Fruits and Vegetables,61.0536,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
NCB18,19.6,Low Fat,0.041256807,Household,88.8514,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,>2k
FDU14,17.75,Low Fat,0.034746076,Dairy,248.275,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDU22,12.35,Low Fat,0.093441604,Snack Foods,119.1124,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
NCV41,14.35,Low Fat,0.017024598000000002,Health and Hygiene,109.8228,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,>2k
FDY52,6.365,Low Fat,0.007363189,Frozen Foods,63.2536,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
DRG48,"",Low Fat,0.014484582,Soft Drinks,143.9102,OUT027,Medium,Tier 3,Supermarket Type3,Drinks,28,>2k
FDU01,"",Regular,0.011937183,Canned,184.7924,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
NCP53,14.75,Low Fat,0.032862976,Health and Hygiene,238.6906,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,>2k
FDC17,12.15,Low Fat,0.015484763,Frozen Foods,211.9928,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
NCZ30,6.59,Low Fat,0.026163192000000002,Household,121.5098,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,<=2k
FDK03,12.6,Regular,0.073920438,Dairy,255.6356,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDE08,"",Low Fat,0.08635240300000001,Fruits and Vegetables,149.8734,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
NCM07,"",Low Fat,0.03976832,Others,83.9908,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,>2k
FDY35,"",Regular,0.015950066000000002,Breads,47.7402,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
FDS28,"",Regular,0.082002559,Frozen Foods,59.2588,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
FDI56,7.325,Low Fat,0.09330766800000001,Fruits and Vegetables,92.7146,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDR23,"",Low Fat,0.143199389,Breads,175.83700000000002,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDF29,15.1,Regular,0.019965179,Frozen Foods,130.531,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDA47,"",Regular,0.11610879699999999,Baking Goods,164.12099999999998,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDI10,8.51,Regular,0.07833908099999999,Snack Foods,172.9422,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDC45,"",Low Fat,0.237651344,Fruits and Vegetables,170.2106,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDA27,20.35,Regular,0.031102571000000002,Dairy,257.2672,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
NCR41,17.85,Low Fat,0.018097419,Health and Hygiene,96.9094,OUT018,Medium,Tier 3,Supermarket Type2,Non-Consumable,4,<=2k
FDR09,18.25,Low Fat,0.078041216,Snack Foods,258.4962,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
NCB06,17.6,Low Fat,0.08226356,Health and Hygiene,160.49200000000002,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,<=2k
FDE53,10.895,Low Fat,0.026880159,Frozen Foods,106.428,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
DRE27,11.85,Low Fat,0.22206335100000002,Dairy,99.6726,OUT010,"",Tier 3,Grocery Store,Drinks,15,<=2k
NCA06,"",Low Fat,0.142589751,Household,35.919000000000004,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,<=2k
FDL56,14.1,Low Fat,0.126292985,Fruits and Vegetables,88.6198,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDT09,15.15,Regular,0.012260981,Snack Foods,131.7284,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
DRH03,17.25,Low Fat,0.05869048,Dairy,91.61200000000001,OUT010,"",Tier 3,Grocery Store,Drinks,15,<=2k
NCQ53,17.6,Low Fat,0.018982338,Health and Hygiene,237.05900000000003,OUT018,Medium,Tier 3,Supermarket Type2,Non-Consumable,4,>2k
NCT18,14.6,Low Fat,0.059405152,Household,179.6976,OUT046,Small,Tier 1,Supermarket Type1,Non-Consumable,16,>2k
FDL43,10.1,Low Fat,0.027059264,Meat,76.467,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDJ53,10.5,Low Fat,0.071244438,Frozen Foods,119.2098,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
NCQ02,12.6,Low Fat,0.007455054,Household,186.9556,OUT035,Small,Tier 2,Supermarket Type1,Non-Consumable,9,>2k
NCJ05,18.7,Low Fat,0.046088273,Health and Hygiene,153.6682,OUT046,Small,Tier 1,Supermarket Type1,Non-Consumable,16,>2k
FDT40,5.985,Low Fat,0.09618555599999999,Frozen Foods,127.1678,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDA48,12.1,Low Fat,0.11487406,Baking Goods,221.4114,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDV37,13.0,Regular,0.08364371599999999,Canned,196.0426,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDX07,19.2,Regular,0.022965292,Fruits and Vegetables,181.695,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
DRG48,5.78,Low Fat,0.014584584,Soft Drinks,146.3102,OUT045,"",Tier 2,Supermarket Type1,Drinks,11,>2k
FDF44,7.17,Regular,0.059716729,Fruits and Vegetables,130.9968,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDS24,20.85,Regular,0.062224479000000006,Baking Goods,88.1514,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
NCQ50,18.75,Low Fat,0.034360687,Household,215.7218,OUT049,Medium,Tier 1,Supermarket Type1,Non-Consumable,14,>2k
FDT25,7.5,Low Fat,0.050708743,Canned,123.4072,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDO03,10.395,Regular,0.036957777000000004,Meat,230.5352,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDJ55,12.8,Regular,0.023530952999999997,Meat,223.5404,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDM36,11.65,Regular,0.058681957,Baking Goods,170.4422,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDM21,20.2,Low Fat,0.064728148,Snack Foods,258.0646,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDK58,11.35,Regular,0.0,Snack Foods,103.0016,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDD26,8.71,Regular,0.12077345099999999,Canned,186.5924,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDW57,8.31,Regular,0.11591197199999999,Snack Foods,177.3028,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDT32,19.0,Regular,0.10985775,Fruits and Vegetables,188.8214,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDT25,7.5,Low Fat,0.05085390099999999,Canned,121.7072,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
NCB19,6.525,Low Fat,0.090295708,Household,84.6882,OUT046,Small,Tier 1,Supermarket Type1,Non-Consumable,16,<=2k
FDD05,"",Low Fat,0.029084547999999998,Frozen Foods,122.0098,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
NCE54,"",Low Fat,0.026769592000000002,Household,77.0354,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,>2k
FDO39,6.985,Regular,0.137580452,Meat,182.8608,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
NCV06,11.3,Low Fat,0.066816565,Household,192.2478,OUT045,"",Tier 2,Supermarket Type1,Non-Consumable,11,<=2k
DRB13,6.115,Regular,0.01179078,Soft Drinks,189.053,OUT010,"",Tier 3,Grocery Store,Drinks,15,<=2k
FDX51,9.5,Regular,0.036921781,Meat,194.2452,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDC38,15.7,Low Fat,0.12274238900000001,Canned,134.2942,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDD04,16.0,Low Fat,0.089971292,Dairy,143.2154,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDC05,13.1,Regular,0.09918699199999999,Frozen Foods,198.7768,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
DRJ59,"",Low Fat,0.0,Hard Drinks,39.0164,OUT027,Medium,Tier 3,Supermarket Type3,Drinks,28,<=2k
FDL22,16.85,Low Fat,0.036596012000000004,Snack Foods,90.6488,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
DRH13,"",Low Fat,0.041821227,Soft Drinks,107.62799999999999,OUT019,Small,Tier 1,Grocery Store,Drinks,28,<=2k
FDV22,14.85,Regular,0.016635488,Snack Foods,157.563,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDP07,18.2,Low Fat,0.090084098,Fruits and Vegetables,197.21099999999998,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDK27,11.0,Low Fat,0.008960445,Meat,119.1756,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDP31,21.1,Regular,0.162418495,Fruits and Vegetables,64.9168,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
NCI54,15.2,Low Fat,0.056237906,Household,110.7912,OUT010,"",Tier 3,Grocery Store,Non-Consumable,15,<=2k
DRK35,"",Low Fat,0.071498575,Hard Drinks,37.7506,OUT027,Medium,Tier 3,Supermarket Type3,Drinks,28,<=2k
NCO07,9.06,Low Fat,0.009791467,Others,213.25599999999997,OUT049,Medium,Tier 1,Supermarket Type1,Non-Consumable,14,>2k
FDN31,11.5,Low Fat,0.072820885,Fruits and Vegetables,191.253,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
NCO02,11.15,Low Fat,0.07335428599999999,Others,66.8142,OUT035,Small,Tier 2,Supermarket Type1,Non-Consumable,9,>2k
FDQ26,13.5,Regular,0.068010049,Dairy,57.2562,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDQ07,15.1,Regular,0.087406863,Fruits and Vegetables,221.8456,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDB49,8.3,Regular,0.030198227999999997,Baking Goods,98.2384,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDY44,14.15,Regular,0.024442501000000002,Fruits and Vegetables,196.41099999999997,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
NCI54,"",Low Fat,0.033436336000000004,Household,107.3912,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,>2k
FDV44,8.365,Regular,0.039844429,Fruits and Vegetables,190.1188,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDI48,11.85,Regular,0.055805027,Baking Goods,53.0666,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
NCL05,19.6,Low Fat,0.04788860599999999,Health and Hygiene,42.277,OUT035,Small,Tier 2,Supermarket Type1,Non-Consumable,9,<=2k
FDT32,19.0,Regular,0.065735977,Fruits and Vegetables,189.6214,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDM10,18.25,Low Fat,0.07608971099999999,Snack Foods,212.9218,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDS21,19.85,Regular,0.020908608000000002,Snack Foods,63.5194,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDD11,12.85,Low Fat,0.030678825,Starchy Foods,251.704,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDL04,"",Low Fat,0.111381428,Frozen Foods,106.7622,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDO58,19.6,Low Fat,0.039738393,Snack Foods,163.7526,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDQ08,15.7,Regular,0.01903743,Fruits and Vegetables,60.5536,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDT28,13.3,Low Fat,0.06356617,Frozen Foods,151.3708,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
