Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Category,Outlet_Years,sales
FDN46,7.21,Regular,0.144856342,Snack Foods,100.5332,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDW37,"",Low Fat,0.123449671,Canned,89.7488,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
FDZ57,10.0,Regular,0.037918142,Snack Foods,129.6994,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDX45,16.75,Low Fat,0.10501881699999999,Snack Foods,155.263,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
NCY41,16.75,Low Fat,0.075889215,Health and Hygiene,37.6532,OUT045,"",Tier 2,Supermarket Type1,Non-Consumable,11,<=2k
FDJ44,12.3,Regular,0.10623876800000001,Fruits and Vegetables,176.1396,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
NCM43,14.5,Low Fat,0.019554705,Others,162.421,OUT018,Medium,Tier 3,Supermarket Type2,Non-Consumable,4,<=2k
FDS15,9.195,Regular,0.078181964,Meat,106.7596,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDS15,9.195,Regular,0.078181964,Meat,106.7596,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDU20,"",Regular,0.021353642000000003,Fruits and Vegetables,122.1098,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDM36,11.65,Regular,0.05871972599999999,Baking Goods,171.1422,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDN12,15.6,Low Fat,0.0,Baking Goods,111.8544,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDG17,6.865,Regular,0.035895934,Frozen Foods,244.4486,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDM32,20.5,Low Fat,0.0,Fruits and Vegetables,90.883,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDC51,10.895,Regular,0.009636821,Dairy,121.87299999999999,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDF16,7.3,Low Fat,0.086266286,Frozen Foods,147.2076,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDE35,7.06,Regular,0.043989429000000004,Starchy Foods,60.2904,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDZ21,17.6,Regular,0.039189221,Snack Foods,97.34100000000001,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDZ21,17.6,Regular,0.039189221,Snack Foods,97.34100000000001,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
DRK13,11.8,Low Fat,0.115819014,Soft Drinks,198.3084,OUT017,"",Tier 2,Supermarket Type1,Drinks,6,>2k
FDY22,16.5,Regular,0.160371305,Snack Foods,143.9128,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDR32,"",Regular,0.085392428,Fruits and Vegetables,226.7694,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDK20,12.6,Regular,0.041557653,Fruits and Vegetables,124.5072,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDK20,12.6,Regular,0.041557653,Fruits and Vegetables,124.5072,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
DRI13,15.35,Low Fat,0.020441939,Soft Drinks,216.4508,OUT017,"",Tier 2,Supermarket Type1,Drinks,6,>2k
FDJ55,12.8,Regular,0.039385992,Meat,224.8404,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
DRN59,15.0,Low Fat,0.064241345,Hard Drinks,45.206,OUT049,Medium,Tier 1,Supermarket Type1,Drinks,14,<=2k
NCF42,17.35,Low Fat,0.16724376900000001,Household,176.2712,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,>2k
NCV41,14.35,Low Fat,0.017038776999999998,Health and Hygiene,112.5228,OUT046,Small,Tier 1,Supermarket Type1,Non-Consumable,16,<=2k
FDW19,12.35,Regular,0.038718195,Fruits and Vegetables,110.65700000000001,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDY10,17.6,Low Fat,0.049167388,Snack Foods,114.9176,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDJ57,7.42,Regular,0.021617397000000003,Seafood,185.0582,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDZ48,17.75,Low Fat,0.07607772,Baking Goods,112.4544,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDZ48,17.75,Low Fat,0.07607772,Baking Goods,112.4544,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDZ31,15.35,Regular,0.0,Fruits and Vegetables,193.0504,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDZ31,15.35,Regular,0.0,Fruits and Vegetables,193.0504,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDX36,9.695,Regular,0.128543405,Baking Goods,226.5404,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDX36,9.695,Regular,0.128543405,Baking Goods,226.5404,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDD40,20.25,Regular,0.014793357,Dairy,191.5162,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDA04,"",Regular,0.066406853,Frozen Foods,259.7962,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDL21,15.85,Regular,0.0071404680000000005,Snack Foods,40.848,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDS21,19.85,Regular,0.020858778999999997,Snack Foods,62.8194,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDS21,19.85,Regular,0.020858778999999997,Snack Foods,62.8194,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
DRG49,"",Low Fat,0.067128641,Soft Drinks,242.8486,OUT027,Medium,Tier 3,Supermarket Type3,Drinks,28,>2k
DRG49,"",Low Fat,0.067128641,Soft Drinks,242.8486,OUT027,Medium,Tier 3,Supermarket Type3,Drinks,28,>2k
FDR51,"",Regular,0.172629683,Meat,148.4708,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
NCJ29,10.6,Low Fat,0.035163639,Health and Hygiene,84.4224,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,<=2k
FDG59,15.85,Low Fat,0.043226398,Starchy Foods,37.5164,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDR03,15.7,Regular,0.00878535,Meat,204.998,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDQ03,"",Regular,0.136592891,Meat,238.0248,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDC59,16.7,Regular,0.054937907,Starchy Foods,64.2168,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDC59,16.7,Regular,0.054937907,Starchy Foods,64.2168,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
NCE54,20.7,Low Fat,0.027052013,Household,73.9354,OUT017,"",Tier 2,Supermarket Type1,Non-Consumable,6,<=2k
FDC10,9.8,Regular,0.072863893,Snack Foods,118.6098,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDC10,9.8,Regular,0.072863893,Snack Foods,118.6098,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDA10,20.35,Low Fat,0.141789197,Snack Foods,121.9072,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDA10,20.35,Low Fat,0.141789197,Snack Foods,121.9072,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDP23,"",Low Fat,0.035414528,Breads,218.2166,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDJ41,6.85,Low Fat,0.022864238,Frozen Foods,260.0594,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
NCL29,9.695,Low Fat,0.11411658,Health and Hygiene,158.8604,OUT049,Medium,Tier 1,Supermarket Type1,Non-Consumable,14,>2k
NCL29,9.695,Low Fat,0.11411658,Health and Hygiene,158.8604,OUT049,Medium,Tier 1,Supermarket Type1,Non-Consumable,14,>2k
FDM57,11.65,Regular,0.075849167,Snack Foods,85.1908,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDM57,11.65,Regular,0.075849167,Snack Foods,85.1908,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
NCW42,18.2,Low Fat,0.097865088,Household,221.8456,OUT010,"",Tier 3,Grocery Store,Non-Consumable,15,<=2k
FDX10,6.385,Regular,0.123961415,Snack Foods,33.2874,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDX10,6.385,Regular,0.123961415,Snack Foods,33.2874,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDZ20,"",Low Fat,0.0,Fruits and Vegetables,253.0356,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDY33,"",Regular,0.096730427,Snack Foods,159.0262,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
DRH51,17.6,Low Fat,0.097198194,Dairy,89.8856,OUT035,Small,Tier 2,Supermarket Type1,Drinks,9,<=2k
NCX05,"",Low Fat,0.169943195,Health and Hygiene,116.2492,OUT019,Small,Tier 1,Grocery Store,Non-Consumable,28,<=2k
FDJ26,15.3,Regular,0.08476519199999999,Canned,215.0218,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDZ25,15.7,Regular,0.027617046,Canned,168.27900000000002,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDZ25,15.7,Regular,0.027617046,Canned,168.27900000000002,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
DRO35,13.85,Low Fat,0.034640466,Hard Drinks,116.1492,OUT045,"",Tier 2,Supermarket Type1,Drinks,11,<=2k
DRH51,"",Low Fat,0.0,Dairy,89.1856,OUT027,Medium,Tier 3,Supermarket Type3,Drinks,28,>2k
FDP52,18.7,Regular,0.071091591,Frozen Foods,228.601,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDN20,"",Low Fat,0.026055106,Fruits and Vegetables,169.5474,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDO57,20.75,Low Fat,0.109153001,Snack Foods,161.3578,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
NCJ30,5.82,Low Fat,0.08062523,Household,168.37900000000002,OUT035,Small,Tier 2,Supermarket Type1,Non-Consumable,9,<=2k
FDQ31,5.785,Regular,0.09012919999999999,Fruits and Vegetables,89.8856,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
NCA41,16.75,Low Fat,0.032580547,Health and Hygiene,192.1162,OUT035,Small,Tier 2,Supermarket Type1,Non-Consumable,9,>2k
FDT21,7.42,Low Fat,0.020391845,Snack Foods,248.9092,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDN13,18.6,Low Fat,0.152058281,Breakfast,99.9358,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDT48,4.92,Low Fat,0.046214970999999994,Baking Goods,199.8084,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDB17,13.15,Low Fat,0.036879538999999996,Frozen Foods,181.3976,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDW02,4.805,Regular,0.037668051,Dairy,126.7704,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDL20,"",Low Fat,0.224837308,Fruits and Vegetables,112.7886,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDG38,8.975,Regular,0.053027397999999996,Canned,86.0224,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDF56,16.7,Regular,0.119362812,Fruits and Vegetables,180.3976,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDE33,19.35,Regular,0.049712775,Fruits and Vegetables,78.2644,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDV52,20.7,Regular,0.12220809099999999,Frozen Foods,119.7466,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
DRE12,4.59,Low Fat,0.070780558,Soft Drinks,114.586,OUT046,Small,Tier 1,Supermarket Type1,Drinks,16,<=2k
NCS41,12.85,Low Fat,0.053527105,Health and Hygiene,185.1608,OUT049,Medium,Tier 1,Supermarket Type1,Non-Consumable,14,>2k
FDV22,14.85,Regular,0.009995002,Snack Foods,154.463,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDV22,14.85,Regular,0.009995002,Snack Foods,154.463,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDQ56,6.59,Low Fat,0.105597316,Fruits and Vegetables,83.4908,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDQ56,6.59,Low Fat,0.105597316,Fruits and Vegetables,83.4908,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDQ56,6.59,Low Fat,0.105597316,Fruits and Vegetables,83.4908,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
NCT29,"",Low Fat,0.063800266,Health and Hygiene,123.0414,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,>2k
DRE03,19.6,Low Fat,0.024226902,Dairy,48.7718,OUT046,Small,Tier 1,Supermarket Type1,Drinks,16,<=2k
FDE20,11.35,Regular,0.005530516,Fruits and Vegetables,171.179,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDE45,"",Low Fat,0.070660449,Fruits and Vegetables,180.4002,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDD44,8.05,Regular,0.078719835,Fruits and Vegetables,258.5646,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDD10,20.6,Regular,0.046208155,Snack Foods,178.0344,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDD10,20.6,Regular,0.046208155,Snack Foods,178.0344,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDB36,5.465,Regular,0.048486800999999996,Baking Goods,131.2626,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDK52,18.25,Low Fat,0.132596101,Frozen Foods,226.2062,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDX27,20.7,Regular,0.11429451199999999,Dairy,94.9436,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDB08,6.055,Low Fat,0.031103357,Fruits and Vegetables,159.9578,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
NCB43,20.2,Low Fat,0.100114941,Household,188.3898,OUT045,"",Tier 2,Supermarket Type1,Non-Consumable,11,>2k
FDR37,16.5,Regular,0.06619442,Breakfast,184.4292,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDG56,13.3,Regular,0.07143905099999999,Fruits and Vegetables,61.0536,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDE34,9.195,Low Fat,0.108059141,Snack Foods,181.7634,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDR03,15.7,Regular,0.008734284,Meat,207.898,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDT22,"",Low Fat,0.111554381,Snack Foods,59.821999999999996,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
FDS15,9.195,Regular,0.07799564099999999,Meat,107.1596,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDF16,"",Low Fat,0.08571527300000001,Frozen Foods,146.6076,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
FDL13,13.85,Regular,0.05643278400000001,Breakfast,234.93,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDG33,"",Regular,0.24554262699999999,Seafood,172.2764,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDG33,"",Regular,0.24554262699999999,Seafood,172.2764,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDO10,13.65,Regular,0.012751700000000001,Snack Foods,55.5588,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDQ03,15.0,Regular,0.07794933400000001,Meat,238.7248,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
NCC55,10.695,Low Fat,0.06402288099999999,Household,36.0848,OUT018,Medium,Tier 3,Supermarket Type2,Non-Consumable,4,<=2k
FDB44,6.655,Low Fat,0.016958832,Fruits and Vegetables,210.0586,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDA25,16.5,Regular,0.068125756,Canned,101.199,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDA25,16.5,Regular,0.068125756,Canned,101.199,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDX47,6.55,Regular,0.034658144,Breads,155.8288,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDX47,6.55,Regular,0.034658144,Breads,155.8288,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDB02,9.695,Regular,0.029158762999999997,Canned,174.537,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDD16,"",Low Fat,0.063649582,Frozen Foods,74.7696,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDX02,16.0,Low Fat,0.05706009,Dairy,225.0404,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDX02,16.0,Low Fat,0.05706009,Dairy,225.0404,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDP11,15.85,Low Fat,0.11566015,Breads,218.3166,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDP11,15.85,Low Fat,0.11566015,Breads,218.3166,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDH32,"",Low Fat,0.075691713,Fruits and Vegetables,98.241,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDQ08,15.7,Regular,0.018968743,Fruits and Vegetables,61.9536,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDW46,13.0,Regular,0.070444232,Snack Foods,63.4484,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDW46,13.0,Regular,0.070444232,Snack Foods,63.4484,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
DRJ49,6.865,Low Fat,0.01405025,Soft Drinks,128.9652,OUT018,Medium,Tier 3,Supermarket Type2,Drinks,4,<=2k
DRJ49,6.865,Low Fat,0.01405025,Soft Drinks,128.9652,OUT018,Medium,Tier 3,Supermarket Type2,Drinks,4,<=2k
DRJ49,6.865,Low Fat,0.01405025,Soft Drinks,128.9652,OUT018,Medium,Tier 3,Supermarket Type2,Drinks,4,<=2k
FDP26,7.785,Low Fat,0.139436695,Dairy,103.0306,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDO32,6.36,Low Fat,0.120520818,Fruits and Vegetables,45.906000000000006,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDO32,6.36,Low Fat,0.120520818,Fruits and Vegetables,45.906000000000006,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDU59,5.78,Low Fat,0.09638622699999999,Breads,163.5552,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDU59,5.78,Low Fat,0.09638622699999999,Breads,163.5552,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDW11,12.6,Low Fat,0.048741487,Breads,60.4194,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDC03,8.575,Regular,0.071958197,Dairy,195.3794,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDC03,8.575,Regular,0.071958197,Dairy,195.3794,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDC03,8.575,Regular,0.071958197,Dairy,195.3794,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDR43,18.2,Low Fat,0.162147349,Fruits and Vegetables,37.719,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDL14,8.115,Regular,0.05382735,Canned,155.2972,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDP39,12.65,Low Fat,0.069565759,Meat,52.4324,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDG29,"",Low Fat,0.056019324,Frozen Foods,40.0454,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
FDG29,"",Low Fat,0.056019324,Frozen Foods,40.0454,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
FDT11,5.94,Regular,0.029366813,Breads,187.7556,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDT11,5.94,Regular,0.029366813,Breads,187.7556,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDU48,18.85,Low Fat,0.055347985,Baking Goods,131.5284,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDY12,9.8,Regular,0.0,Baking Goods,49.2008,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDS44,12.65,Regular,0.156926608,Fruits and Vegetables,238.3538,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDA16,"",Low Fat,0.033777628999999997,Frozen Foods,222.8456,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDE56,17.25,Regular,0.16009590099999998,Fruits and Vegetables,61.5194,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDA40,16.0,Regular,0.09983272800000001,Frozen Foods,87.4856,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDZ34,6.695,Low Fat,0.0,Starchy Foods,191.882,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDZ34,6.695,Low Fat,0.0,Starchy Foods,191.882,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDZ34,6.695,Low Fat,0.0,Starchy Foods,191.882,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDO40,17.1,Low Fat,0.032678839,Frozen Foods,150.7392,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDD21,10.3,Regular,0.0,Fruits and Vegetables,115.0176,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDV34,10.695,Regular,0.011443222,Snack Foods,73.5038,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDV34,10.695,Regular,0.011443222,Snack Foods,73.5038,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDB59,18.25,Low Fat,0.015302653000000001,Snack Foods,198.0084,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDB59,18.25,Low Fat,0.015302653000000001,Snack Foods,198.0084,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDD52,18.25,Regular,0.18329488,Dairy,111.65700000000001,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
NCU54,8.88,Low Fat,0.098775709,Household,208.92700000000002,OUT049,Medium,Tier 1,Supermarket Type1,Non-Consumable,14,>2k
FDO60,20.0,Low Fat,0.034563936,Baking Goods,45.3086,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDO60,20.0,Low Fat,0.034563936,Baking Goods,45.3086,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
NCS06,7.935,Low Fat,0.031710329,Household,263.091,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,>2k
NCS06,7.935,Low Fat,0.031710329,Household,263.091,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,>2k
FDL52,6.635,Regular,0.046277955999999995,Frozen Foods,36.7506,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDL52,6.635,Regular,0.046277955999999995,Frozen Foods,36.7506,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDK52,18.25,Low Fat,0.07937949999999999,Frozen Foods,226.1062,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDK52,18.25,Low Fat,0.07937949999999999,Frozen Foods,226.1062,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDB12,11.15,Regular,0.10522002400000001,Baking Goods,102.7648,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
DRL01,19.5,Regular,0.077108099,Soft Drinks,232.8958,OUT013,High,Tier 3,Supermarket Type1,Drinks,26,>2k
DRL01,19.5,Regular,0.077108099,Soft Drinks,232.8958,OUT013,High,Tier 3,Supermarket Type1,Drinks,26,>2k
FDG16,"",Low Fat,0.157257637,Frozen Foods,215.0192,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDY51,12.5,Low Fat,0.081119484,Meat,220.0798,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDP39,12.65,Low Fat,0.069817659,Meat,53.5324,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDY49,17.2,Regular,0.012002075,Canned,165.3184,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDY49,17.2,Regular,0.012002075,Canned,165.3184,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
DRK47,7.905,Low Fat,0.06419430400000001,Hard Drinks,229.4694,OUT045,"",Tier 2,Supermarket Type1,Drinks,11,>2k
FDK03,12.6,Regular,0.123727659,Dairy,253.0356,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
NCJ18,12.35,Low Fat,0.16380550900000002,Household,117.6124,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,>2k
NCJ18,12.35,Low Fat,0.16380550900000002,Household,117.6124,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,>2k
NCJ18,12.35,Low Fat,0.16380550900000002,Household,117.6124,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,>2k
FDN48,13.35,Low Fat,0.065082452,Baking Goods,93.0804,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDB57,"",Regular,0.01871404,Fruits and Vegetables,223.4772,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
DRC25,"",Low Fat,0.079440262,Soft Drinks,86.7882,OUT019,Small,Tier 1,Grocery Store,Drinks,28,<=2k
FDU60,20.0,Regular,0.060022526,Baking Goods,168.7132,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDP25,"",Low Fat,0.02110482,Canned,217.0824,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
NCY05,"",Low Fat,0.054723717000000005,Health and Hygiene,36.6874,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,<=2k
FDA20,6.78,Low Fat,0.066724663,Fruits and Vegetables,187.72400000000002,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDF16,7.3,Low Fat,0.144167934,Frozen Foods,146.3076,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDL45,15.6,Low Fat,0.037680711,Snack Foods,123.7704,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDL45,15.6,Low Fat,0.037680711,Snack Foods,123.7704,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDI40,11.5,Regular,0.125857678,Frozen Foods,100.5358,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDS12,9.1,Low Fat,0.173973652,Baking Goods,126.5362,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDR46,16.85,Low Fat,0.0,Snack Foods,146.076,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDR46,16.85,Low Fat,0.0,Snack Foods,146.076,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
NCO02,11.15,Low Fat,0.073516952,Others,65.9142,OUT045,"",Tier 2,Supermarket Type1,Non-Consumable,11,<=2k
NCO02,11.15,Low Fat,0.073516952,Others,65.9142,OUT045,"",Tier 2,Supermarket Type1,Non-Consumable,11,<=2k
NCO02,11.15,Low Fat,0.073516952,Others,65.9142,OUT045,"",Tier 2,Supermarket Type1,Non-Consumable,11,<=2k
